样本id,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,收率
sample_847,300,125,,980,8:00:00,21,,,9:30:00,100,10:30:00,102,0.2,11:30:00,103,12:30:00,104,0.2,300,16:00-16;30,50,9,5,16:40:00,90,17:10:00,78,23:00-0:00,300,3.5,3.5,0:00-1:00,1:00:00,60,7:00:00,40,8:00-9:30,10:00-11:30,,800,0.15,400,0.902
sample_784,300,,405,700,21:00:00,30,,,23:00:00,102,0:00:00,103,0.2,1:00:00,104,2:00:00,105,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-11:00,,,1200,0.15,440,0.943
sample_1692,300,,405,700,6:00:00,29,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,6:00:00,45,6:00-7:30,7:30-9:00,9:00-10:00,1200,0.15,400,0.902
sample_1853,300,,405,700,22:00:00,29,,,0:00:00,101,1:00:00,103,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,400,0.902
sample_1909,300,,405,700,14:00:00,29,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,72,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,78,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,420,0.923
sample_772,300,,405,700,6:00:00,30,,,8:00:00,103,9:00:00,104,0.2,10:00:00,105,11:00:00,106,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440,0.93
sample_52,300,,405,700,13:00:00,18,,,14:00:00,100,15:00:00,103,0.2,16:00:00,104,17:00:00,105,0.2,300,17:20-17:50,50,9,5,18:20:00,70,18:50:00,77,18:50-20:00,350,3.5,3.5,20:00-21:00,21:00:00,69,22:30:00,46,22:30-0:00,0:30-2:00,,800,0.15,400,0.902
sample_1583,300,,405,700,22:00:00,20,,,23:00:00,100,0:00:00,106,0.2,1:00:00,107,2:00:00,107,0.2,300,2:00-2:30,50,9,5,3:00:00,70,3:30:00,73,3:30-4:30,350,3.5,3.5,4:30-5:30,5:30:00,69,7:30:00,45,7:30-8:50,9:10-10:30,,800,0.15,420,0.947
sample_494,300,,405,700,10:30:00,21,,,12:00:00,100,13:00:00,102,0.2,14:00:00,104,15:00:00,105,0.2,300,15:30-16:00,50,9,5,16:30:00,70,17:00:00,78,21:30-22:30,350,3.5,3.5,14:30-15:30,15:30:00,65,17:30:00,45,19:00-20:30,21:00-22:30,,800,0.15,400,0.902
sample_602,300,,405,700,11:00:00,22,,,13:00:00,101,14:00:00,102,0.2,15:00:00,104,16:00:00,107,0.2,200,16:00-17:00,50,3.5,5,17:00:00,90,17:30:00,77,17:30-18:30,340,3.5,3.5,18:30-20:30,20:30:00,70,21:30:00,45,21:30-23:30,0:00-2:00,,800,0.15,400,0.902
sample_1898,300,,405,700,22:00:00,29,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,78,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,400,0.902
sample_1503,300,,405,700,22:00:00,21,22:30:00,73,0:00:00,100,1:00:00,102,0.2,2:00:00,103,3:00:00,104,0.2,300,4:00-4:30,50,9,5,5:00:00,70,5:30:00,75,17:00-17:30,330,3.5,3.5,17:30-19:00,19:00:00,65,22:00:00,45,22:00-23:30,1:30-3:00,,800,0.15,400,0.902
sample_994,300,,405,700,10:40:00,28,,,11:50:00,100,12:50:00,101,0.2,13:50:00,103,14:50:00,103,0.2,200,14:50-15:10,40,9,5,15:10:00,70,15:40:00,72,15:40-17:30,300,3.5,3.5,19:30-21:00,21:00:00,55,22:30:00,40,23:30-1:00,1:30-2:30,,800,0.15,280,0.857
sample_1738,300,,405,700,22:00:00,29,,,0:00:00,101,1:00:00,103,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:30,1200,0.15,400,0.936
sample_1889,300,,405,700,14:00:00,30,,,16:00:00,101,17:00:00,104,0.2,18:00:00,106,19:00:00,107,0.2,200,19:00-20:00,50,9,5,20:00:00,78,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,400,0.913
sample_239,300,,405,700,22:00:00,30,,,0:00:00,100,1:00:00,103,0.2,2:00:00,106,3:00:00,108,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,72,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,420,0.959
sample_98,300,,405,700,0:00:00,30,,,2:00:00,100,3:00:00,101,0.2,4:00:00,103,5:00:00,105,0.2,200,5:00-6:00,50,9,5,6:00:00,79,7:00:00,72,7:00-8:00,320,3.5,3.5,8:00-9:00,9:00:00,80,11:00:00,45,11:00-12:30,12:30-14:00,14:00-15:00,1200,0.15,400,0.925
sample_1756,300,,405,700,6:00:00,29,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,78,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,78,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.936
sample_1754,300,,405,700,6:00:00,29,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,78,13:00:00,45,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,78,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.983
sample_184,300,,405,700,6:00:00,29,,,8:00:00,101,9:00:00,102,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,78,13:00:00,73,13:00-14:00,1200,0.15,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.925
sample_1767,300,,405,700,14:00:00,28,,,16:00:00,102,17:00:00,102,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,79,21:00:00,78,21:00-22:00,320,3.5,3.5,6:00-7:00,7:00:00,71,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,420,0.995
sample_614,300,,405,700,22:00:00,29,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,78,5:00:00,73,5:00-6:00,320,3.5,3.5,5:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,420,0.983
sample_1225,300,,405,700,14:00:00,29,,,16:00:00,101,17:00:00,104,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,78,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,400,0.947
sample_82,300,,405,700,6:00:00,29,,,8:00:00,100,9:00:00,102,0.2,10:00:00,103,11:00:00,104,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.902
sample_485,300,,405,700,20:00:00,35,,,21:30:00,100,22:30:00,101,0.2,23:30:00,103,0:30:00,105,0.2,200,1:00-1:30,40,10,5,2:00:00,70,2:30:00,78,7:30-8:30,300,3.5,3.5,8:30-9:30,9:30:00,65,11:00:00,40,15:00-16:30,17:30-19:00,,800,0.15,400,0.902
sample_398,300,,405,700,6:00:00,23,,,7:00:00,100,8:00:00,104,0.2,9:00:00,106,10:00:00,108,0.2,300,10:10-10:40,50,9,5,11:00:00,70,11:30:00,74,11:30-12:30,310,3.5,3.5,13:00-14:00,14:00:00,65,16:00:00,45,16:10-17:20,17:40-18:50,,800,0.15,400,0.891
sample_1682,300,,405,700,22:00:00,29,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,78,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:30-10:30,10:30-12:00,12:00-13:00,1200,0.15,400,0.891
sample_1547,300,,405,700,0:00:00,21,1:00:00,74,3:00:00,100,4:00:00,102,0.2,5:00:00,103,6:00:00,104,0.2,300,11:30-12:00,50,9,5,12:30:00,75,13:00:00,70,19:30-20:00,350,3.5,3.5,20:00-22:00,22:00:00,65,3:00:00,45,3；00-4:30,5:30-7:00,,800,0.15,400,0.8907
sample_1204,300,,405,700,14:00:00,29,,,16:00:00,101,17:00:00,102,0.2,18:00:00,103,19:00:00,104,0.2,200,19:00-20:00,50,9,5,20:00:00,79,21:00:00,72,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,400,0.936
sample_89,300,,405,700,14:00:00,29,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,79,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,400,0.891
sample_39,300,,405,700,14:00:00,21,,,15:00:00,100,16:00:00,102,0.2,17:30:00,103,18:00:00,102,0.2,300,20:00-20:30,40,9,5,20:30:00,70,21:00:00,78,4:00-5:00,310,3.5,3.5,5:30-6:30,6:30:00,65,12:00:00,40,12:00-13:30,14:00-15:30,,800,0.15,440,0.9797
sample_1896,300,,405,700,6:00:00,29,,,8:00:00,101,9:00:00,103,0.2,10:00:00,105,11:00:00,107,0.2,200,11:00-12:00,50,9,5,12:00:00,78,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.913
sample_1117,300,,405,700,1:00:00,29,,,3:00:00,102,4:00:00,103,0.2,5:00:00,104,6:00:00,105,0.2,200,6:00-7:00,50,9,5,7:00:00,80,8:00:00,73,8:00-9:00,320,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,73,12:00-13:00,13:30-15:00,15:00-16:00,1200,0.15,420,0.959
sample_572,300,,405,700,18:00:00,29,,,20:00:00,101,21:00:00,103,0.2,22:00:00,104,23:00:00,105,0.2,200,23:00-0:00,50,9,5,0:00:00,80,1:00:00,74,1:00-2:00,320,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45,5:00-6:30,6:30-8:00,8:00-9:00,1200,0.15,400,0.902
sample_1556,300,,405,700,13:10:00,72,13:40:00,80,17:30:00,100,18:30:00,102,0.2,19:30:00,103,20:30:00,102,0.2,300,1:30-2:00,50,9,5,2:30:00,70,3:00:00,75,10:30-11:00,350,3.5,3.5,11:30-13:00,13:00:00,50,17:00:00,30,17:00-18:30,19:30-21:00,,800,0.15,385,0.879
sample_1183,300,,405,700,14:00:00,30,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,400,0.925
sample_935,300,,405,700,1:30:00,39,1:50:00,80,3:10:00,100,4:10:00,102,0.2,5:10:00,104,6:10:00,104,0.2,300,12:00-12:30,50,10,5,12:30:00,70,13:00:00,75,20:00-20:30,370,3.5,3.5,20:30-22:30,22:30:00,65,3:00:00,45,3:00-4:30,5:30-7:00,,800,0.15,420,0.935
sample_262,300,,405,700,6:00:00,27,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440,0.943
sample_1658,300,,405,700,22:00:00,29,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,8,5,4:00:00,78,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,420,0.923
sample_1982,300,,405,700,8:00:00,30,,,9:30:00,102,10:30:00,103,0.2,11:30:00,104,12:30:00,105,0.2,200,12:30-13:30,50,9,5,13:30:00,80,14:30:00,75,14:30-15:30,320,3.5,3.5,14:00-15:00,15:30:00,80,17:30:00,45,8:00-9:30,9:30-11:00,11:00-12:00,1200,0.15,340,0.93
sample_357,300,,405,700,2:00:00,38,2:10:00,80,4:00:00,100,5:00:00,103,0.2,6:00:00,103,7:00:00,104,0.2,300,11:30-12:00,50,9,5,12:30:00,70,13:00:00,75,20:00-20:30,370,3.5,3.5,20:30-22:30,22:30:00,45,1:30:00,28,1:30-3:00,3:30-5:00,,800,0.15,400,0.935
sample_609,300,,405,700,22:00:00,21,,,23:30:00,100,0:30:00,102,0.2,1:30:00,103,2:30:00,105,0.2,200,2:30-3:30,50,9,5,3:30:00,90,4:00:00,76,4:00-5:00,380,3.5,3.5,5:00-6:00,6:00:00,70,8:00:00,45,8:00-9:00,9:30-10:30,22:00-12:00,1200,0.15,420,0.923
sample_1335,300,,405,700,6:00:00,30,,,8:00:00,102,9:00:00,104,0.2,10:00:00,105,11:00:00,106,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440,0.93
sample_240,300,,405,700,6:00:00,30,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.913
sample_1304,300,,405,700,21:00:00,30,,,23:00:00,103,0:00:00,103,0.2,1:00:00,104,2:00:00,105,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-11:30,,,1200,0.15,440,0.955
sample_1978,300,,405,700,21:00:00,29,,,23:00:00,102,0:00:00,104,0.2,1:00:00,105,2:00:00,106,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-9:30,9:30-11:00,11:00-12:00,1200,0.15,420,0.888
sample_120,300,,405,700,10:30:00,18,,,12:00:00,101,13:00:00,103,0.2,14:00:00,105,15:00:00,107,0.2,200,15:00-16:00,50,10,5,16:30:00,72,17:00:00,79,17:00-18:00,320,3.5,3.5,18:00-19:00,19:00:00,74,21:00:00,45,21:00-22:30,23:00-0:30,,800,0.15,400,0.902
sample_1283,300,,405,700,14:00:00,30,,,16:00:00,102,17:00:00,104,0.2,18:00:00,105,19:00:00,106,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,0:30:00,45,0:30-4:30,,,1200,0.03,460,0.973
sample_1136,300,,405,700,8:00:00,29,,,10:00:00,102,11:00:00,104,0.2,12:00:00,104,13:00:00,105,0.2,200,13:00-14:00,50,9,5,14:00:00,78,15:00:00,73,15:00-16:00,320,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45,19:00-20:30,20:30-22:00,22:00-23:00,1200,0.15,400,0.913
sample_752,300,,405,700,20:00:00,28,,,22:00:00,100,23:00:00,103,0.2,0:00:00,104,1:00:00,105,0.2,200,1:00-2:00,50,9,5,2:00:00,80,7:00:00,73,7:00-8:00,260,3.5,3.5,8:00-9:00,9:00:00,80,11:00:00,45,11:00-4:00,,,1200,0.15,380,0.803
sample_1224,300,,405,700,6:30:00,30,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.936
sample_375,300,,405,700,19:30:00,38,19:40:00,80,21:00:00,100,22:00:00,103,0.2,23:00:00,103,0:00:00,102,0.2,300,6:30-7:00,50,9,5,7:30:00,70,8:00:00,75,15:00-15:30,370,3.5,3.5,15:30-17:30,17:30:00,45,21:00:00,40,21:00-22:30,23:30-1:00,,800,0.15,440,0.967
sample_1832,300,,405,700,14:00:00,29,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,79,21:00:00,74,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,420,0.995
sample_1820,300,,405,700,6:00:00,29,,,8:00:00,101,9:00:00,102,0.2,10:00:00,105,11:00:00,107,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,74,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,79,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.925
sample_1130,300,,405,700,8:00:00,29,,,10:00:00,102,11:00:00,103,0.2,12:00:00,104,13:00:00,105,0.2,200,13:00-14:00,50,9,5,14:00:00,78,15:00:00,73,15:00-16:00,320,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45,19:00-20:30,20:30-22:00,22:00-23:00,1200,0.15,400,0.902
sample_730,300,,405,700,14:00:00,30,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,310,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,460,0.973
sample_411,300,,405,700,22:00:00,21,,,23:30:00,100,0:30:00,100,0.2,1:30:00,101,2:30:00,107,0.2,200,2:30-3:30,50,10,5,4:00:00,70,4:30:00,78,4:30-5:30,380,3.5,3.5,5:30-6:30,6:30:00,70,8:30:00,46,8:30-10:00,10:00-11:30,,800,0.15,400,0.902
sample_1535,300,,405,700,7:30:00,51,,,9:10:00,100,10:10:00,102,0.2,11:10:00,107,12:10:00,104,0.2,300,14:00-14:30,50,9,5,14:30:00,70,15:00:00,75,20:00-20:30,350,3.5,3.5,20:30-22:00,22:00:00,65,7:30:00,45,8:30-10:00,10:15-11:45,,800,0.15,400,0.902
sample_1090,300,,405,700,13:00:00,28,,,14:30:00,100,15:30:00,101,0.2,16:30:00,103,17:30:00,105,0.2,300,18:00-18:30,50,9,5,19:00:00,70,19:30:00,78,3:00-4:00,340,3.5,3.5,4:00-5:30,5:30:00,65,8:00:00,45,8:30-10:00,10:30-12:00,,800,0.15,420,0.935
sample_1668,300,,405,700,6:00:00,29,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.891
sample_868,300,,405,700,17:00:00,18,,,17:30:00,100,18:30:00,103,0.2,19:30:00,105,20:30:00,105,0.2,300,2:00-2:30,40,10,5,2:30:00,70,3:00:00,78,11:00-12:00,300,3.5,3.5,12:00-13:00,13:00:00,60,15:00:00,40,16;30-18;30,19;00-20;30,,800,0.15,400,0.891
sample_1749,300,,405,700,14:00:00,29,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,79,21:00:00,71,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,78,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,400,0.925
sample_383,300,,405,700,2:30:00,38,2:40:00,80,4:00:00,100,5:00:00,102,0.2,6:00:00,103,7:00:00,102,0.2,300,11:00-11:30,50,10,5,11:30:00,70,12:00:00,75,20:00-20:30,370,3.5,3.5,20:30-22:30,22:30:00,60,3:00:00,45,3:00-4:30,5:30-7:00,,800,0.15,440,0.967
sample_1213,300,,405,700,14:00:00,29,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,78,21:00:00,72,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,400,0.936
sample_542,300,,405,700,16:00:00,21,,,17:30:00,100,18:30:00,102,0.2,19:30:00,102,20:30:00,102,0.2,300,23:00-23:30,50,10,5,0:00:00,70,0:30:00,78,7:00-8:00,340,3.5,3.5,8:00-9:30,9:30:00,65,12:00:00,45,13:00-15:00,16:00-18:00,,800,0.15,420,0.923
sample_1258,300,,405,700,14:00:00,29,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,420,0.985
sample_1550,300,,405,700,7:30:00,30,7:45:00,80,10:35:00,100,11:35:00,102,0.2,12:35:00,103,13:35:00,102,0.2,300,14:30-15:00,50,9,5,15:00:00,70,15:30:00,75,0:00-0:30,360,3.5,3.5,0:30-2:00,2:30:00,65,3:00:00,45,8:00-9:30,10:30-12:30,,800,0.15,400,0.902
sample_1634,300,,405,700,22:00:00,30,,,0:00:00,101,1:00:00,103,0.2,2:00:00,106,3:00:00,106,0.2,200,3:00-4:00,50,9,5,4:00:00,79,5:00:00,72,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,78,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,420,0.947
sample_189,300,,405,700,14:00:00,29,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,78,21:00:00,72,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,420,0.971
sample_682,300,,405,700,14:00:00,29,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,400,0.936
sample_1875,300,,405,700,14:00:00,30,,,16:00:00,100,17:00:00,103,0.2,18:00:00,105,19:00:00,107,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,420,0.959
sample_317,300,,405,700,2:30:00,38,3:00:00,80,4:30:00,100,5:30:00,101,0.2,6:30:00,103,7:30:00,102,0.2,300,11:00-11:30,50,9,5,12:00:00,70,12:30:00,75,19:30-20:00,300,3.5,3.5,20:00-21:00,21:00:00,60,0:30:00,30,0:30-2:00,3:30-5:00,,800,0.15,400,0.891
sample_1846,300,,405,700,22:00:00,29,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,78,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,400,0.925
sample_1869,300,,405,700,6:00:00,29,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,78,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.902
sample_875,300,,405,700,12:30:00,38,12:45:00,80,14:30:00,100,15:30:00,102,0.2,16:30:00,103,17:30:00,102,0.2,300,20:00-20:30,20,9,5,21:00:00,70,21:30:00,75,3:00-3:30,330,3.5,3.5,3:30-5:30,5:30:00,50,10:30:00,37,10:30-12:00,13:00-14;30,,800,0.15,400,0.891
sample_661,300,,405,700,22:00:00,29,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,78,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:30-10:30,10:30-12:00,12:00-13:00,1200,0.15,420,0.983
sample_532,300,,405,700,16:00:00,24,,,17:30:00,100,18:30:00,101,0.2,19:30:00,102,20:30:00,102,0.2,300,23:00-23:30,50,9,5,0:00:00,70,0:30:00,78,7:00-8:00,340,3.5,3.5,8:00-9:00,9:00:00,65,13:00:00,45,12:30-14:00,14:30-16:00,,800,0.15,400,0.902
sample_256,300,,405,700,6:00:00,30,,,8:00:00,102,9:00:00,104,0.2,10:00:00,105,11:00:00,106,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440,0.93
sample_1055,300,,405,700,0:00:00,21,,,1:30:00,100,2:30:00,102,0.2,3:30:00,104,4:30:00,105,0.2,300,5:00-5:30,50,9,5,6:00:00,70,6:30:00,78,15:00-16:00,330,3.5,3.5,16:00-17:30,17:30:00,65,21:00:00,50,21:00-22:30,23:00-0:00,,800,0.15,420,0.947
sample_663,300,,405,700,14:00:00,30,,,16:00:00,101,17:00:00,102,0.2,18:00:00,103,19:00:00,106,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,400,0.925
sample_1859,300,,405,700,22:00:00,29,,,0:00:00,101,1:00:00,103,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,400,0.913
